2018.04.06,06:20,1.22394,1.22421,1.22363,1.22364,242
2018.04.06,06:25,1.22367,1.22388,1.22367,1.22387,169
2018.04.06,06:30,1.22388,1.22388,1.22343,1.22348,332
2018.04.06,06:35,1.22347,1.22376,1.22332,1.22374,343
2018.04.06,06:40,1.22375,1.22400,1.22365,1.22395,276
2018.04.06,06:45,1.22394,1.22402,1.22371,1.22400,279
2018.04.06,06:50,1.22401,1.22417,1.22388,1.22390,263
2018.04.06,06:55,1.22392,1.22396,1.22373,1.22375,207
2018.04.06,07:00,1.22376,1.22383,1.22347,1.22379,297
2018.04.06,07:05,1.22378,1.22394,1.22363,1.22391,326
2018.04.06,07:10,1.22390,1.22401,1.22378,1.22400,260
2018.04.06,07:15,1.22399,1.22407,1.22383,1.22389,220
2018.04.06,07:20,1.22388,1.22388,1.22357,1.22373,377
2018.04.06,07:25,1.22376,1.22400,1.22370,1.22400,283
2018.04.06,07:30,1.22401,1.22414,1.22392,1.22409,158
2018.04.06,07:35,1.22408,1.22415,1.22382,1.22388,229
2018.04.06,07:40,1.22387,1.22416,1.22387,1.22396,303
2018.04.06,07:45,1.22397,1.22398,1.22363,1.22367,176
2018.04.06,07:50,1.22366,1.22372,1.22353,1.22369,163
2018.04.06,07:55,1.22368,1.22374,1.22355,1.22368,183
2018.04.06,08:00,1.22367,1.22381,1.22285,1.22285,402
2018.04.06,08:05,1.22286,1.22294,1.22267,1.22291,375
2018.04.06,08:10,1.22292,1.22321,1.22289,1.22314,326
2018.04.06,08:15,1.22315,1.22341,1.22308,1.22312,312
2018.04.06,08:20,1.22311,1.22316,1.22269,1.22293,424
2018.04.06,08:25,1.22292,1.22328,1.22284,1.22316,414
2018.04.06,08:30,1.22315,1.22361,1.22307,1.22353,388
2018.04.06,08:35,1.22352,1.22363,1.22334,1.22354,343
2018.04.06,08:40,1.22353,1.22382,1.22335,1.22335,417
2018.04.06,08:45,1.22334,1.22339,1.22288,1.22312,414
2018.04.06,08:50,1.22313,1.22354,1.22302,1.22332,430
2018.04.06,08:55,1.22333,1.22363,1.22302,1.22352,459
2018.04.06,09:00,1.22349,1.22358,1.22272,1.22278,500
2018.04.06,09:05,1.22277,1.22284,1.22245,1.22273,430
2018.04.06,09:10,1.22275,1.22312,1.22269,1.22285,365
2018.04.06,09:15,1.22282,1.22283,1.22240,1.22246,280
2018.04.06,09:20,1.22247,1.22250,1.22190,1.22209,426
2018.04.06,09:25,1.22210,1.22227,1.22143,1.22184,393
2018.04.06,09:30,1.22179,1.22225,1.22175,1.22219,343
2018.04.06,09:35,1.22220,1.22247,1.22203,1.22214,430
2018.04.06,09:40,1.22211,1.22255,1.22210,1.22252,348
2018.04.06,09:45,1.22251,1.22259,1.22231,1.22244,338
2018.04.06,09:50,1.22242,1.22267,1.22225,1.22266,346
2018.04.06,09:55,1.22267,1.22290,1.22251,1.22263,335
2018.04.06,10:00,1.22264,1.22299,1.22255,1.22290,349
2018.04.06,10:05,1.22291,1.22329,1.22288,1.22300,379
2018.04.06,10:10,1.22299,1.22329,1.22295,1.22299,380
2018.04.06,10:15,1.22298,1.22299,1.22249,1.22251,402
2018.04.06,10:20,1.22258,1.22266,1.22210,1.22236,359
2018.04.06,10:25,1.22235,1.22276,1.22235,1.22272,297
2018.04.06,10:30,1.22271,1.22319,1.22253,1.22319,320
2018.04.06,10:35,1.22320,1.22321,1.22305,1.22320,253
2018.04.06,10:40,1.22321,1.22357,1.22321,1.22335,285
2018.04.06,10:45,1.22333,1.22348,1.22315,1.22326,231
2018.04.06,10:50,1.22324,1.22360,1.22323,1.22343,240
2018.04.06,10:55,1.22342,1.22346,1.22304,1.22343,306
2018.04.06,11:00,1.22342,1.22357,1.22341,1.22349,213
2018.04.06,11:05,1.22348,1.22388,1.22343,1.22368,254
2018.04.06,11:10,1.22365,1.22383,1.22352,1.22383,181
2018.04.06,11:15,1.22384,1.22406,1.22377,1.22380,339
2018.04.06,11:20,1.22379,1.22396,1.22371,1.22391,234
2018.04.06,11:25,1.22392,1.22414,1.22384,1.22397,271
2018.04.06,11:30,1.22398,1.22454,1.22393,1.22442,237
2018.04.06,11:35,1.22443,1.22465,1.22431,1.22433,371
2018.04.06,11:40,1.22435,1.22447,1.22420,1.22425,262
2018.04.06,11:45,1.22424,1.22424,1.22386,1.22392,283
2018.04.06,11:50,1.22394,1.22412,1.22365,1.22370,276
2018.04.06,11:55,1.22372,1.22437,1.22370,1.22422,224
2018.04.06,12:00,1.22421,1.22436,1.22411,1.22416,268
2018.04.06,12:05,1.22415,1.22433,1.22381,1.22393,218
2018.04.06,12:10,1.22394,1.22452,1.22394,1.22442,240
2018.04.06,12:15,1.22443,1.22451,1.22407,1.22416,217
2018.04.06,12:20,1.22414,1.22433,1.22403,1.22412,188
2018.04.06,12:25,1.22413,1.22451,1.22413,1.22444,213
2018.04.06,12:30,1.22443,1.22444,1.22412,1.22422,189
2018.04.06,12:35,1.22421,1.22450,1.22414,1.22443,285
2018.04.06,12:40,1.22442,1.22451,1.22425,1.22431,207
2018.04.06,12:45,1.22429,1.22446,1.22419,1.22421,204
2018.04.06,12:50,1.22422,1.22438,1.22413,1.22431,192
2018.04.06,12:55,1.22430,1.22436,1.22385,1.22390,265
2018.04.06,13:00,1.22387,1.22411,1.22381,1.22407,209
2018.04.06,13:05,1.22408,1.22417,1.22392,1.22395,216
2018.04.06,13:10,1.22396,1.22406,1.22369,1.22377,267
2018.04.06,13:15,1.22376,1.22386,1.22355,1.22373,327
2018.04.06,13:20,1.22375,1.22385,1.22358,1.22373,209
2018.04.06,13:25,1.22372,1.22378,1.22350,1.22352,273
2018.04.06,13:30,1.22353,1.22371,1.22351,1.22360,212
2018.04.06,13:35,1.22361,1.22370,1.22354,1.22354,247
2018.04.06,13:40,1.22355,1.22361,1.22341,1.22360,220
2018.04.06,13:45,1.22361,1.22387,1.22354,1.22383,130
2018.04.06,13:50,1.22384,1.22399,1.22377,1.22397,129
2018.04.06,13:55,1.22396,1.22400,1.22303,1.22310,388
2018.04.06,14:00,1.22311,1.22322,1.22284,1.22305,264
2018.04.06,14:05,1.22304,1.22330,1.22297,1.22324,292
2018.04.06,14:10,1.22325,1.22331,1.22302,1.22330,298
2018.04.06,14:15,1.22326,1.22367,1.22308,1.22367,281
2018.04.06,14:20,1.22368,1.22405,1.22334,1.22337,370
2018.04.06,14:25,1.22339,1.22398,1.22298,1.22304,541
2018.04.06,14:30,1.22303,1.22558,1.22302,1.22547,1049
2018.04.06,14:35,1.22545,1.22558,1.22374,1.22390,966
